File,Block,Trial_Block,Trial_Total,Subj,Order,Perturb_Var,Perturb_Dir,Cursor_Error,Target_Deg,EE_Baseline_mean,EE_Baseline_corrected,Target,Trial_Target,Endpoint_X,Endpoint_Y,Endpoint_Error,Appl_Perturb,Endpoint_Error_Mean,MT,RT,Max_Vel
San_Pilot_S01_4Training_SubjData,Training,397,877,1,Gen_first,12° Variance,CCW,,0,-1.5338,,1,397,,,,28,26.931,0.695,0.005,0.20132
San_Pilot_S01_4Training_SubjData,Training,398,878,1,Gen_first,12° Variance,CCW,,0,-1.5338,,1,398,,,,25,26.931,0.665,0.005,0.20999
San_Pilot_S01_4Training_SubjData,Training,399,879,1,Gen_first,12° Variance,CCW,15.632,0,-1.5338,15.9018,1,399,0.014971,0.25844,14.368,30,26.931,0.5,0.005,0.227
San_Pilot_S01_4Training_SubjData,Training,400,880,1,Gen_first,12° Variance,CCW,,0,-1.5338,,1,400,,,,27,26.931,0.62,0.005,0.23593
San_Pilot_S01_5Generalisation_SubjData,Generalisation,1,881,1,Gen_first,12° Variance,CCW,-8.6863,0,-1.5338,10.2201,1,1,0.0093163,0.26098,8.6863,0,7.1284,0.3,0.005,0.5344
San_Pilot_S01_5Generalisation_SubjData,Generalisation,2,882,1,Gen_first,12° Variance,CCW,-9.5961,0,-1.5338,11.1299,1,2,0.010382,0.26141,9.5961,0,7.1284,0.25,0.03,0.67124
San_Pilot_S01_5Generalisation_SubjData,Generalisation,3,883,1,Gen_first,12° Variance,CCW,-5.3301,0,-1.5338,6.8639,1,3,0.0056826,0.26091,5.3301,0,7.1284,0.355,0.005,0.44592
San_Pilot_S01_5Generalisation_SubjData,Generalisation,4,884,1,Gen_first,12° Variance,CCW,-10.199,0,-1.5338,11.7328,1,4,0.010999,0.26114,10.199,0,7.1284,0.3,0.005,0.50882
San_Pilot_S01_5Generalisation_SubjData,Generalisation,5,885,1,Gen_first,12° Variance,CCW,,0,-1.5338,,1,5,,,,0,7.1284,0.685,0.07,0.35314
San_Pilot_S01_5Generalisation_SubjData,Generalisation,6,886,1,Gen_first,12° Variance,CCW,-1.8301,0,-1.5338,3.3639,1,6,0.0019679,0.26159,1.8301,0,7.1284,0.365,0.055,0.462
San_Pilot_S01_5Generalisation_SubjData,Generalisation,7,887,1,Gen_first,12° Variance,CCW,-9.7955,30,-2.4823,12.2778,2,1,0.039026,0.24685,9.7955,0,6.9508,0.46,0.05,0.33651
San_Pilot_S01_5Generalisation_SubjData,Generalisation,8,888,1,Gen_first,12° Variance,CCW,-10.112,30,-2.4823,12.5943,2,2,0.038968,0.24626,10.112,0,6.9508,0.275,0.015,0.61293
San_Pilot_S01_5Generalisation_SubjData,Generalisation,9,889,1,Gen_first,12° Variance,CCW,-1.3757,30,-2.4823,3.858,2,3,0.031778,0.25211,1.3757,0,6.9508,0.315,0.005,0.53478
San_Pilot_S01_5Generalisation_SubjData,Generalisation,10,890,1,Gen_first,12° Variance,CCW,-10.181,30,-2.4823,12.6633,2,4,0.039396,0.24665,10.181,0,6.9508,0.315,0.1,0.5823
San_Pilot_S01_5Generalisation_SubjData,Generalisation,11,891,1,Gen_first,12° Variance,CCW,,30,-2.4823,,2,5,,,,0,6.9508,0.65,0.035,0.47166
San_Pilot_S01_5Generalisation_SubjData,Generalisation,12,892,1,Gen_first,12° Variance,CCW,-3.2901,30,-2.4823,5.7724,2,6,0.034056,0.25187,3.2901,0,6.9508,0.31,0.005,0.55396
San_Pilot_S01_5Generalisation_SubjData,Generalisation,13,893,1,Gen_first,12° Variance,CCW,-5.6826,60,-2.2399,7.9225,3,1,0.057863,0.22615,5.6826,0,4.6428,0.245,0.07,0.84913
San_Pilot_S01_5Generalisation_SubjData,Generalisation,14,894,1,Gen_first,12° Variance,CCW,-1.8282,60,-2.2399,4.0681,3,2,0.054121,0.22899,1.8282,0,4.6428,0.285,0.28,0.64302
San_Pilot_S01_5Generalisation_SubjData,Generalisation,15,895,1,Gen_first,12° Variance,CCW,-7.0429,60,-2.2399,9.2828,3,3,0.057964,0.22455,7.0429,0,4.6428,0.29,0.08,0.67624
San_Pilot_S01_5Generalisation_SubjData,Generalisation,16,896,1,Gen_first,12° Variance,CCW,-4.4406,60,-2.2399,6.6805,3,4,0.05593,0.22675,4.4406,0,4.6428,0.32,0.005,0.50692
San_Pilot_S01_5Generalisation_SubjData,Generalisation,17,897,1,Gen_first,12° Variance,CCW,-3.4813,60,-2.2399,5.7212,3,5,0.054316,0.2271,3.4813,0,4.6428,0.315,0.015,0.57256
San_Pilot_S01_5Generalisation_SubjData,Generalisation,18,898,1,Gen_first,12° Variance,CCW,-5.381,60,-2.2399,7.6209,3,6,0.056569,0.22592,5.381,0,4.6428,0.275,0.235,0.67524
San_Pilot_S01_5Generalisation_SubjData,Generalisation,19,899,1,Gen_first,12° Variance,CCW,-7.715,90,1.1615,6.5535,4,1,0.061265,0.1917,7.715,0,0.70792,0.26,0.005,0.59348
San_Pilot_S01_5Generalisation_SubjData,Generalisation,20,900,1,Gen_first,12° Variance,CCW,-5.258,90,1.1615,4.0965,4,2,0.062202,0.19428,5.258,0,0.70792,0.34,0.21,0.56519
San_Pilot_S01_5Generalisation_SubjData,Generalisation,21,901,1,Gen_first,12° Variance,CCW,0.85572,90,1.1615,-2.01722,4,3,0.060487,0.2009,-0.85572,0,0.70792,0.39,0.03,0.42355
San_Pilot_S01_5Generalisation_SubjData,Generalisation,22,902,1,Gen_first,12° Variance,CCW,5.1399,90,1.1615,-6.3014,4,4,0.062177,0.20559,-5.1399,0,0.70792,0.33,0.095,0.5075
San_Pilot_S01_5Generalisation_SubjData,Generalisation,23,903,1,Gen_first,12° Variance,CCW,6.0224,90,1.1615,-7.1839,4,5,0.061621,0.2065,-6.0224,0,0.70792,0.275,0.435,0.49918
San_Pilot_S01_5Generalisation_SubjData,Generalisation,24,904,1,Gen_first,12° Variance,CCW,-3.2926,90,1.1615,2.1311,4,6,0.061647,0.19645,3.2926,0,0.70792,0.26,0.005,0.74359
San_Pilot_S01_5Generalisation_SubjData,Generalisation,25,905,1,Gen_first,12° Variance,CCW,-16.145,120,3.3841,12.7609,5,1,0.042378,0.15589,16.145,0,5.273,0.285,0.005,0.58428
San_Pilot_S01_5Generalisation_SubjData,Generalisation,26,906,1,Gen_first,12° Variance,CCW,-7.578,120,3.3841,4.1939,5,2,0.048144,0.16295,7.578,0,5.273,0.27,0.005,0.56067
San_Pilot_S01_5Generalisation_SubjData,Generalisation,27,907,1,Gen_first,12° Variance,CCW,-0.12434,120,3.3841,-3.25976,5,3,0.052432,0.16958,0.12434,0,5.273,0.28,0.005,0.56717
San_Pilot_S01_5Generalisation_SubjData,Generalisation,28,908,1,Gen_first,12° Variance,CCW,3.5124,120,3.3841,-6.8965,5,4,0.053879,0.17315,-3.5124,0,5.273,0.32,0.005,0.52672
San_Pilot_S01_5Generalisation_SubjData,Generalisation,29,909,1,Gen_first,12° Variance,CCW,-6.4364,120,3.3841,3.0523,5,5,0.049596,0.16339,6.4364,0,5.273,0.365,0.005,0.4562
San_Pilot_S01_5Generalisation_SubjData,Generalisation,30,910,1,Gen_first,12° Variance,CCW,-4.8667,120,3.3841,1.4826,5,6,0.050203,0.16502,4.8667,0,5.273,0.28,0.175,0.64505
San_Pilot_S01_5Generalisation_SubjData,Generalisation,31,911,1,Gen_first,12° Variance,CCW,-6.397,150,-2.2654,8.6624,6,1,0.024779,0.14329,6.397,0,3.3967,0.34,0.025,0.55249
San_Pilot_S01_5Generalisation_SubjData,Generalisation,32,912,1,Gen_first,12° Variance,CCW,-7.4714,150,-2.2654,9.7368,6,2,0.023927,0.14232,7.4714,0,3.3967,0.295,0.005,0.58255
San_Pilot_S01_5Generalisation_SubjData,Generalisation,33,913,1,Gen_first,12° Variance,CCW,0.95271,150,-2.2654,1.31269,6,3,0.031095,0.14815,-0.95271,0,3.3967,0,0.525,0.41322
San_Pilot_S01_5Generalisation_SubjData,Generalisation,34,914,1,Gen_first,12° Variance,CCW,-6.3538,150,-2.2654,8.6192,6,4,0.024852,0.14324,6.3538,0,3.3967,0.335,0.015,0.5053
San_Pilot_S01_5Generalisation_SubjData,Generalisation,35,915,1,Gen_first,12° Variance,CCW,-7.1487,150,-2.2654,9.4141,6,5,0.023964,0.14313,7.1487,0,3.3967,0.33,0.005,0.40231
San_Pilot_S01_5Generalisation_SubjData,Generalisation,36,916,1,Gen_first,12° Variance,CCW,6.0381,150,-2.2654,-3.7727,6,6,0.037181,0.1489,-6.0381,0,3.3967,0.28,0.005,0.65229
San_Pilot_S01_5Generalisation_SubjData,Generalisation,37,917,1,Gen_first,12° Variance,CCW,-12.62,180,-6.7035,19.3235,7,1,-0.013377,0.14025,12.62,0,3.9721,0.37,0.005,0.3742
San_Pilot_S01_5Generalisation_SubjData,Generalisation,38,918,1,Gen_first,12° Variance,CCW,-3.0435,180,-6.7035,9.747,7,2,-0.0033272,0.13742,3.0435,0,3.9721,0.25,0.005,0.63728
San_Pilot_S01_5Generalisation_SubjData,Generalisation,39,919,1,Gen_first,12° Variance,CCW,,180,-6.7035,,7,3,,,,0,3.9721,0,0.005,0
San_Pilot_S01_5Generalisation_SubjData,Generalisation,40,920,1,Gen_first,12° Variance,CCW,-1.8803,180,-6.7035,8.5838,7,4,-0.0019938,0.13927,1.8803,0,3.9721,0.385,0.125,0.44935
San_Pilot_S01_5Generalisation_SubjData,Generalisation,41,921,1,Gen_first,12° Variance,CCW,,180,-6.7035,,7,5,,,,0,3.9721,0.13,0.005,0.33158
San_Pilot_S01_5Generalisation_SubjData,Generalisation,42,922,1,Gen_first,12° Variance,CCW,1.6553,180,-6.7035,5.0482,7,6,0.0017604,0.13908,-1.6553,0,3.9721,0.345,0.005,0.50043
San_Pilot_S01_5Generalisation_SubjData,Generalisation,43,923,1,Gen_first,12° Variance,CCW,-4.0241,-150,-5.9308,9.9549,8,1,-0.034287,0.14921,4.0241,0,2.7837,0.295,0.005,0.51159
San_Pilot_S01_5Generalisation_SubjData,Generalisation,44,924,1,Gen_first,12° Variance,CCW,-3.7914,-150,-5.9308,9.7222,8,2,-0.034683,0.14817,3.7914,0,2.7837,0.32,0.005,0.59718
San_Pilot_S01_5Generalisation_SubjData,Generalisation,45,925,1,Gen_first,12° Variance,CCW,-2.6886,-150,-5.9308,8.6194,8,3,-0.032937,0.14867,2.6886,0,2.7837,0.285,0.005,0.57058
San_Pilot_S01_5Generalisation_SubjData,Generalisation,46,926,1,Gen_first,12° Variance,CCW,2.7796,-150,-5.9308,3.1512,8,4,-0.027592,0.14636,-2.7796,0,2.7837,0.37,0.03,0.49434
San_Pilot_S01_5Generalisation_SubjData,Generalisation,47,927,1,Gen_first,12° Variance,CCW,-6.1227,-150,-5.9308,12.0535,8,5,-0.035883,0.15083,6.1227,0,2.7837,0.375,0.005,0.428
San_Pilot_S01_5Generalisation_SubjData,Generalisation,48,928,1,Gen_first,12° Variance,CCW,-2.8547,-150,-5.9308,8.7855,8,6,-0.033142,0.14868,2.8547,0,2.7837,0.295,0.04,0.61758
San_Pilot_S01_5Generalisation_SubjData,Generalisation,49,929,1,Gen_first,12° Variance,CCW,,-120,-2.3795,,9,1,,,,0,-4.611,0.085,0.005,0.022306
San_Pilot_S01_5Generalisation_SubjData,Generalisation,50,930,1,Gen_first,12° Variance,CCW,-4.3187,-120,-2.3795,6.6982,9,2,-0.055704,0.17321,4.3187,0,-4.611,0.24,0.005,0.60926
San_Pilot_S01_5Generalisation_SubjData,Generalisation,51,931,1,Gen_first,12° Variance,CCW,4.7557,-120,-2.3795,-2.3762,9,3,-0.050408,0.16502,-4.7557,0,-4.611,0.35,0.005,0.56196
San_Pilot_S01_5Generalisation_SubjData,Generalisation,52,932,1,Gen_first,12° Variance,CCW,11.282,-120,-2.3795,-8.9025,9,4,-0.046691,0.15901,-11.282,0,-4.611,0.29,0.005,0.52613
San_Pilot_S01_5Generalisation_SubjData,Generalisation,53,933,1,Gen_first,12° Variance,CCW,3.1769,-120,-2.3795,-0.7974,9,5,-0.051312,0.16645,-3.1769,0,-4.611,0.43,0.005,0.43992
San_Pilot_S01_5Generalisation_SubjData,Generalisation,54,934,1,Gen_first,12° Variance,CCW,8.1589,-120,-2.3795,-5.7794,9,6,-0.047687,0.16253,-8.1589,0,-4.611,0.27,0.035,0.6849
San_Pilot_S01_5Generalisation_SubjData,Generalisation,55,935,1,Gen_first,12° Variance,CCW,-0.29962,-90,-4.4568,4.75642,10,1,-0.060448,0.20032,0.29962,0,-2.0451,0.335,0.04,0.55974
San_Pilot_S01_5Generalisation_SubjData,Generalisation,56,936,1,Gen_first,12° Variance,CCW,-0.56315,-90,-4.4568,5.01995,10,2,-0.060708,0.2006,0.56315,0,-2.0451,0.34,0.135,0.52957
San_Pilot_S01_5Generalisation_SubjData,Generalisation,57,937,1,Gen_first,12° Variance,CCW,1.2135,-90,-4.4568,3.2433,10,3,-0.061383,0.1987,-1.2135,0,-2.0451,0.32,0.005,0.56564
San_Pilot_S01_5Generalisation_SubjData,Generalisation,58,938,1,Gen_first,12° Variance,CCW,2.6671,-90,-4.4568,1.7897,10,4,-0.060859,0.19716,-2.6671,0,-2.0451,0.415,0.005,0.39972
San_Pilot_S01_5Generalisation_SubjData,Generalisation,59,939,1,Gen_first,12° Variance,CCW,4.728,-90,-4.4568,-0.271199999999999,10,5,-0.061712,0.1949,-4.728,0,-2.0451,0.07,0.72,0.3971
San_Pilot_S01_5Generalisation_SubjData,Generalisation,60,940,1,Gen_first,12° Variance,CCW,4.525,-90,-4.4568,-0.0682,10,6,-0.060375,0.19522,-4.525,0,-2.0451,0.3,0.07,0.59671
San_Pilot_S01_5Generalisation_SubjData,Generalisation,61,941,1,Gen_first,12° Variance,CCW,1.2316,-60,-2.2569,1.0253,11,1,-0.05346,0.22935,-1.2316,0,5.2931,0.35,0.005,0.48769
San_Pilot_S01_5Generalisation_SubjData,Generalisation,62,942,1,Gen_first,12° Variance,CCW,-5.6926,-60,-2.2569,7.9495,11,2,-0.049291,0.23541,5.6926,0,5.2931,0.3,0.035,0.54712
San_Pilot_S01_5Generalisation_SubjData,Generalisation,63,943,1,Gen_first,12° Variance,CCW,-5.5422,-60,-2.2569,7.7991,11,3,-0.049633,0.23546,5.5422,0,5.2931,0.285,0.02,0.58201
San_Pilot_S01_5Generalisation_SubjData,Generalisation,64,944,1,Gen_first,12° Variance,CCW,-2.825,-60,-2.2569,5.0819,11,4,-0.050621,0.23265,2.825,0,5.2931,0.42,0.025,0.47591
San_Pilot_S01_5Generalisation_SubjData,Generalisation,65,945,1,Gen_first,12° Variance,CCW,-8.5578,-60,-2.2569,10.8147,11,5,-0.04767,0.238,8.5578,0,5.2931,0.42,0.055,0.41866
San_Pilot_S01_5Generalisation_SubjData,Generalisation,66,946,1,Gen_first,12° Variance,CCW,-10.372,-60,-2.2569,12.6289,11,6,-0.046929,0.2399,10.372,0,5.2931,0.225,0.005,0.68664
San_Pilot_S01_5Generalisation_SubjData,Generalisation,67,947,1,Gen_first,12° Variance,CCW,4.1961,-30,-3.6588,-0.537300000000001,12,1,-0.034231,0.25038,-4.1961,0,3.5742,0,0.415,0.49568
San_Pilot_S01_5Generalisation_SubjData,Generalisation,68,948,1,Gen_first,12° Variance,CCW,-3.4603,-30,-3.6588,7.1191,12,2,-0.027259,0.25458,3.4603,0,3.5742,0.285,0.005,0.52884
San_Pilot_S01_5Generalisation_SubjData,Generalisation,69,949,1,Gen_first,12° Variance,CCW,-16.421,-30,-3.6588,20.0798,12,3,-0.014435,0.25976,16.421,0,3.5742,0.38,0.005,0.43987
San_Pilot_S01_5Generalisation_SubjData,Generalisation,70,950,1,Gen_first,12° Variance,CCW,-2.021,-30,-3.6588,5.6798,12,4,-0.028971,0.25453,2.021,0,3.5742,0.32,0.005,0.4802
San_Pilot_S01_5Generalisation_SubjData,Generalisation,71,951,1,Gen_first,12° Variance,CCW,-0.54066,-30,-3.6588,4.19946,12,5,-0.030471,0.25395,0.54066,0,3.5742,0.36,0.005,0.46987
San_Pilot_S01_5Generalisation_SubjData,Generalisation,72,952,1,Gen_first,12° Variance,CCW,-3.1977,-30,-3.6588,6.8565,12,6,-0.027936,0.2553,3.1977,0,3.5742,0.305,0.005,0.53594
San_Pilot_S01_6Relearning_SubjData,Relearning,1,953,1,Gen_first,12° Variance,CCW,17.401,0,-1.5338,12.1328,1,1,0.011127,0.25946,10.599,28,29.865,0.315,0.005,0.47305
San_Pilot_S01_6Relearning_SubjData,Relearning,2,954,1,Gen_first,12° Variance,CCW,5.137,0,-1.5338,23.3968,1,2,0.022504,0.25609,21.863,27,29.865,0.285,0.1,0.71455
San_Pilot_S01_6Relearning_SubjData,Relearning,3,955,1,Gen_first,12° Variance,CCW,3.627,0,-1.5338,26.9068,1,3,0.025983,0.25479,25.373,29,29.865,0.275,0.005,0.6406
San_Pilot_S01_6Relearning_SubjData,Relearning,4,956,1,Gen_first,12° Variance,CCW,11.549,0,-1.5338,23.9848,1,4,0.02326,0.25629,22.451,34,29.865,0.295,0.03,0.60509
San_Pilot_S01_6Relearning_SubjData,Relearning,5,957,1,Gen_first,12° Variance,CCW,4.97,0,-1.5338,35.5638,1,5,0.034753,0.25146,34.03,39,29.865,0.3,0.19,0.61658
San_Pilot_S01_6Relearning_SubjData,Relearning,6,958,1,Gen_first,12° Variance,CCW,0.757999999999999,0,-1.5338,32.7758,1,6,0.031975,0.25271,31.242,32,29.865,0.495,0.02,0.39222
San_Pilot_S01_6Relearning_SubjData,Relearning,7,959,1,Gen_first,12° Variance,CCW,-1.689,0,-1.5338,34.2228,1,7,0.032935,0.25132,32.689,31,29.865,0.375,0.08,0.5421
San_Pilot_S01_6Relearning_SubjData,Relearning,8,960,1,Gen_first,12° Variance,CCW,13.174,0,-1.5338,20.3598,1,8,0.019874,0.25829,18.826,32,29.865,0.29,0.025,0.57011
San_Pilot_S01_6Relearning_SubjData,Relearning,9,961,1,Gen_first,12° Variance,CCW,-12.997,0,-1.5338,39.5308,1,9,0.037235,0.24766,37.997,25,29.865,0.445,0.005,0.53022
San_Pilot_S01_6Relearning_SubjData,Relearning,10,962,1,Gen_first,12° Variance,CCW,14.775,0,-1.5338,21.7588,1,10,0.021201,0.25755,20.225,35,29.865,0.28,0.005,0.54406
San_Pilot_S01_6Relearning_SubjData,Relearning,11,963,1,Gen_first,12° Variance,CCW,-6.942,0,-1.5338,37.4758,1,11,0.035452,0.2489,35.942,29,29.865,0.385,0.005,0.44621
San_Pilot_S01_6Relearning_SubjData,Relearning,12,964,1,Gen_first,12° Variance,CCW,-8.049,0,-1.5338,34.5828,1,12,0.032777,0.25038,33.049,25,29.865,0.55,0.005,0.3119
San_Pilot_S01_6Relearning_SubjData,Relearning,13,965,1,Gen_first,12° Variance,CCW,1.825,0,-1.5338,23.7088,1,13,0.02293,0.25626,22.175,24,29.865,0.35,0.005,0.49793
San_Pilot_S01_6Relearning_SubjData,Relearning,14,966,1,Gen_first,12° Variance,CCW,7.729,0,-1.5338,25.8048,1,14,0.025351,0.25622,24.271,32,29.865,0.405,0.035,0.36899
San_Pilot_S01_6Relearning_SubjData,Relearning,15,967,1,Gen_first,12° Variance,CCW,-6.976,0,-1.5338,41.5098,1,15,0.039375,0.24697,39.976,33,29.865,0.535,0.005,0.36101
San_Pilot_S01_6Relearning_SubjData,Relearning,16,968,1,Gen_first,12° Variance,CCW,10.702,0,-1.5338,19.8318,1,16,0.019155,0.25793,18.298,29,29.865,0.35,0.005,0.39565
San_Pilot_S01_6Relearning_SubjData,Relearning,17,969,1,Gen_first,12° Variance,CCW,-2.686,0,-1.5338,29.2198,1,17,0.028314,0.25396,27.686,25,29.865,0.475,0.005,0.34269
San_Pilot_S01_6Relearning_SubjData,Relearning,18,970,1,Gen_first,12° Variance,CCW,-0.0309999999999988,0,-1.5338,30.5648,1,18,0.029312,0.25281,29.031,29,29.865,0.525,0.005,0.35661
San_Pilot_S01_6Relearning_SubjData,Relearning,19,971,1,Gen_first,12° Variance,CCW,5.616,0,-1.5338,29.9178,1,19,0.029075,0.25381,28.384,34,29.865,0.485,0.005,0.33546
San_Pilot_S01_6Relearning_SubjData,Relearning,20,972,1,Gen_first,12° Variance,CCW,-8.749,0,-1.5338,37.2828,1,20,0.035492,0.2493,35.749,27,29.865,0.37,0.005,0.38086
San_Pilot_S01_6Relearning_SubjData,Relearning,21,973,1,Gen_first,12° Variance,CCW,2.586,0,-1.5338,31.9478,1,21,0.030922,0.25268,30.414,33,29.865,0.385,0.005,0.35764
San_Pilot_S01_6Relearning_SubjData,Relearning,22,974,1,Gen_first,12° Variance,CCW,-2.817,0,-1.5338,33.3508,1,22,0.032216,0.25192,31.817,29,29.865,0.42,0.005,0.3766
San_Pilot_S01_6Relearning_SubjData,Relearning,23,975,1,Gen_first,12° Variance,CCW,4.492,0,-1.5338,30.0418,1,23,0.029311,0.25397,28.508,33,29.865,0.395,0.005,0.37782
San_Pilot_S01_6Relearning_SubjData,Relearning,24,976,1,Gen_first,12° Variance,CCW,-3.099,0,-1.5338,37.6328,1,24,0.035598,0.24882,36.099,33,29.865,0.455,0.005,0.35472
San_Pilot_S01_6Relearning_SubjData,Relearning,25,977,1,Gen_first,12° Variance,CCW,-2.202,0,-1.5338,30.7358,1,25,0.029549,0.25287,29.202,27,29.865,0.075,0.68,0.2708
San_Pilot_S01_6Relearning_SubjData,Relearning,26,978,1,Gen_first,12° Variance,CCW,1.147,0,-1.5338,29.3868,1,26,0.028219,0.2534,27.853,29,29.865,0.56,0.005,0.32693
San_Pilot_S01_6Relearning_SubjData,Relearning,27,979,1,Gen_first,12° Variance,CCW,1.539,0,-1.5338,27.9948,1,27,0.026821,0.25389,26.461,28,29.865,0.575,0.005,0.30372
San_Pilot_S01_6Relearning_SubjData,Relearning,28,980,1,Gen_first,12° Variance,CCW,-4.434,0,-1.5338,35.9678,1,28,0.034276,0.25,34.434,30,29.865,0.48,0.005,0.33902
San_Pilot_S01_6Relearning_SubjData,Relearning,29,981,1,Gen_first,12° Variance,CCW,7.2,0,-1.5338,27.3338,1,29,0.026689,0.25521,25.8,33,29.865,0.445,0.005,0.35926
San_Pilot_S01_6Relearning_SubjData,Relearning,30,982,1,Gen_first,12° Variance,CCW,-8.451,0,-1.5338,37.9848,1,30,0.036132,0.24892,36.451,28,29.865,0.435,0.005,0.36773
San_Pilot_S01_6Relearning_SubjData,Relearning,31,983,1,Gen_first,12° Variance,CCW,-5.198,0,-1.5338,34.7318,1,31,0.033147,0.25066,33.198,28,29.865,0.485,0.005,0.29803
San_Pilot_S01_6Relearning_SubjData,Relearning,32,984,1,Gen_first,12° Variance,CCW,-0.957999999999998,0,-1.5338,33.4918,1,32,0.03229,0.25176,31.958,31,29.865,0.415,0.005,0.35163
San_Pilot_S01_6Relearning_SubjData,Relearning,33,985,1,Gen_first,12° Variance,CCW,-3.586,0,-1.5338,34.1198,1,33,0.032336,0.25059,32.586,29,29.865,0.555,0.005,0.29856
San_Pilot_S01_6Relearning_SubjData,Relearning,34,986,1,Gen_first,12° Variance,CCW,,0,-1.5338,,1,34,,,,33,29.865,0.61,0.005,0.31377
San_Pilot_S01_6Relearning_SubjData,Relearning,35,987,1,Gen_first,12° Variance,CCW,,0,-1.5338,,1,35,,,,25,29.865,0.605,0.005,0.29991
San_Pilot_S01_6Relearning_SubjData,Relearning,36,988,1,Gen_first,12° Variance,CCW,-7.339,0,-1.5338,29.8728,1,36,0.028742,0.25329,28.339,21,29.865,0.505,0.005,0.29852
San_Pilot_S01_6Relearning_SubjData,Relearning,37,989,1,Gen_first,12° Variance,CCW,13.335,0,-1.5338,20.1988,1,37,0.019283,0.25709,18.665,32,29.865,0.455,0.005,0.33857
San_Pilot_S01_6Relearning_SubjData,Relearning,38,990,1,Gen_first,12° Variance,CCW,1.311,0,-1.5338,34.2228,1,38,0.033,0.25142,32.689,34,29.865,0.445,0.005,0.31986
San_Pilot_S01_6Relearning_SubjData,Relearning,39,991,1,Gen_first,12° Variance,CCW,-8.881,0,-1.5338,38.4148,1,39,0.036033,0.24803,36.881,28,29.865,0.45,0.005,0.34484
San_Pilot_S01_6Relearning_SubjData,Relearning,40,992,1,Gen_first,12° Variance,CCW,5.051,0,-1.5338,28.4828,1,40,0.027456,0.25401,26.949,32,29.865,0.525,0.05,0.32265
San_Pilot_S01_6Relearning_SubjData,Relearning,41,993,1,Gen_first,12° Variance,CCW,10.62,0,-1.5338,28.9138,1,41,0.028245,0.25454,27.38,38,29.865,0.46,0.005,0.33666
San_Pilot_S01_6Relearning_SubjData,Relearning,42,994,1,Gen_first,12° Variance,CCW,0.934999999999999,0,-1.5338,31.5988,1,42,0.03037,0.25247,30.065,31,29.865,0.525,0.005,0.30608
San_Pilot_S01_6Relearning_SubjData,Relearning,43,995,1,Gen_first,12° Variance,CCW,,0,-1.5338,,1,43,,,,29,29.865,0.335,0.005,0.16164
San_Pilot_S01_6Relearning_SubjData,Relearning,44,996,1,Gen_first,12° Variance,CCW,8.236,0,-1.5338,24.2978,1,44,0.023773,0.25665,22.764,31,29.865,0.38,0.005,0.41342
San_Pilot_S01_6Relearning_SubjData,Relearning,45,997,1,Gen_first,12° Variance,CCW,-9.502,0,-1.5338,37.0358,1,45,0.03523,0.24939,35.502,26,29.865,0.345,0.005,0.4395
San_Pilot_S01_6Relearning_SubjData,Relearning,46,998,1,Gen_first,12° Variance,CCW,7.44,0,-1.5338,31.0938,1,46,0.029813,0.25256,29.56,37,29.865,0.47,0.005,0.40106
San_Pilot_S01_6Relearning_SubjData,Relearning,47,999,1,Gen_first,12° Variance,CCW,-6.902,0,-1.5338,37.4358,1,47,0.035996,0.24972,35.902,29,29.865,0.355,0.005,0.40142
San_Pilot_S01_6Relearning_SubjData,Relearning,48,1000,1,Gen_first,12° Variance,CCW,-16.469,0,-1.5338,38.0028,1,48,0.036652,0.24959,36.469,20,29.865,0.415,0.005,0.37967
San_Pilot_S01_6Relearning_SubjData,Relearning,49,1001,1,Gen_first,12° Variance,CCW,5.604,0,-1.5338,30.9298,1,49,0.029776,0.25285,29.396,35,29.865,0.45,0.005,0.38295
San_Pilot_S01_6Relearning_SubjData,Relearning,50,1002,1,Gen_first,12° Variance,CCW,-12.055,0,-1.5338,40.5888,1,50,0.038707,0.24771,39.055,27,29.865,0.48,0.03,0.34405
San_Pilot_S01_6Relearning_SubjData,Relearning,51,1003,1,Gen_first,12° Variance,CCW,-4.556,0,-1.5338,35.0898,1,51,0.03366,0.25075,33.556,29,29.865,0.46,0.005,0.34314
San_Pilot_S01_6Relearning_SubjData,Relearning,52,1004,1,Gen_first,12° Variance,CCW,2.763,0,-1.5338,31.7708,1,52,0.030709,0.25268,30.237,33,29.865,0.515,0.04,0.31003
San_Pilot_S01_6Relearning_SubjData,Relearning,53,1005,1,Gen_first,12° Variance,CCW,-8.868,0,-1.5338,38.4018,1,53,0.036263,0.24835,36.868,28,29.865,0.36,0.005,0.298
San_Pilot_S01_6Relearning_SubjData,Relearning,54,1006,1,Gen_first,12° Variance,CCW,0.100999999999999,0,-1.5338,33.4328,1,54,0.032455,0.25214,31.899,32,29.865,0.515,0.005,0.30143
San_Pilot_S01_6Relearning_SubjData,Relearning,55,1007,1,Gen_first,12° Variance,CCW,-7.509,0,-1.5338,35.0428,1,55,0.033207,0.25015,33.509,26,29.865,0.48,0.005,0.30575
San_Pilot_S01_6Relearning_SubjData,Relearning,56,1008,1,Gen_first,12° Variance,CCW,-8.385,0,-1.5338,32.9188,1,56,0.031775,0.25209,31.385,23,29.865,0.065,0.415,0.28087
